well_id,timestamp,ground_to_water_cm
EFF-XA2S,2019-07-06 08:40:00,21.1688
EFF-XA2S,2019-07-26 07:35:00,46.7355
EFF-XA2S,2019-08-05 06:58:00,
EFF-XA2S,2019-09-21 10:41:00,
EFF-XA2S,2019-10-05 07:30:00,44.3022
EFF-XA2S,2019-10-21 02:27:00,34.4355
EFF-XA2S,2021-05-20 07:55:00,34.4755
EFF-XA2S,2021-06-06 08:13:00,10.1931
EFF-XA2S,2021-06-20 07:57:00,58.3515
EFF-XA2S,2021-07-05 07:49:00,
EFF-XA2S,2021-07-20 08:28:00,
EFF-XA2S,2021-08-06 08:19:00,
EFF-XA2S,2021-11-14 09:31:00,14.0634
EFF-XA2S,2024-05-19 08:36:00,4.6137
EFF-XA2S,2024-06-01 08:20:00,11.6238
EFF-XA2S,2024-06-15 07:39:00,30.8238
EFF-XA2S,2024-06-29 08:15:00,43.0237
EFF-XA2S,2024-07-14 07:21:00,
EFF-XA2S,2024-07-27 07:57:00,
EFF-XA2S,2024-08-10 08:35:00,
EFF-XA2S,2024-08-22 08:42:00,
EFF-XA2S,2024-09-07 08:37:00,
EFF-XA2S,2024-09-21 08:12:00,
EFF-XA2S,2024-10-06 08:28:00,
EFF-XA2S,2024-10-21 08:51:00,
EFR-XB1S,2018-06-01 07:40:00,34.4473
EFR-XB1S,2018-06-18 07:56:00,40.1623
EFR-XB1S,2018-06-30 09:10:00,43.4432
EFR-XB1S,2018-07-16 08:54:00,45.5373
EFR-XB1S,2018-07-25 08:41:00,44.0373
EFR-XB1S,2018-08-10 07:31:00,45.6373
EFR-XB1S,2018-08-24 08:51:00,45.504
EFR-XB1S,2018-09-16 08:07:00,46.6373
EFR-XB1S,2018-09-29 08:19:00,46.404
EFR-XB1S,2018-11-18 13:50:00,44.9373
EFR-XB1S,2019-07-06 09:22:00,35.2707
EFR-XB1S,2019-07-26 08:05:00,41.004
EFR-XB1S,2019-10-20 15:09:00,45.604
EFR-XB1S,2021-05-20 08:41:00,45.3496
EFR-XB1S,2021-06-06 08:42:00,47.6864
EFR-XB1S,2021-06-20 08:31:00,37.12
EFR-XB1S,2021-07-05 08:41:00,49.5152
EFR-XB1S,2021-07-20 08:54:00,50.2264
EFR-XB1S,2021-08-06 08:45:00,51.1408
EFR-XB1S,2021-08-22 10:05:00,52.1568
EFR-XB1S,2021-09-08 09:22:00,50.836
EFR-XB1S,2021-09-24 09:53:00,50.2264
EFR-XB1S,2021-10-06 09:45:00,50.7407
EFR-XB1S,2021-11-14 10:09:00,41.692
EFR-XB1S,2024-05-19 08:20:00,16.305
EFR-XB1S,2024-06-01 07:58:00,27.785
EFR-XB1S,2024-06-15 07:15:00,36.015
EFR-XB1S,2024-06-29 08:00:00,40.685
EFR-XB1S,2024-07-14 07:35:00,43.735
EFR-XB1S,2024-07-27 08:13:00,45.765
EFR-XB1S,2024-08-10 08:22:00,45.765
EFR-XB1S,2024-08-22 08:57:00,46.075
EFR-XB1S,2024-09-07 08:47:00,46.475
EFR-XB1S,2024-09-21 08:02:00,45.875
EFR-XB1S,2024-10-06 08:19:00,45.465
EFR-XB1S,2024-10-21 08:41:00,44.855
EFR-XB2S,2018-07-16 07:57:00,
EFR-XB2S,2019-07-06 09:19:00,
EFR-XB2S,2019-07-26 08:05:00,
EFR-XB2S,2019-08-20 09:22:00,
EFR-XB2S,2019-10-20 15:07:00,
EFR-XB2S,2021-05-20 08:39:00,38.8408
EFR-XB2S,2021-06-06 08:41:00,44.9368
EFR-XB2S,2021-06-20 08:30:00,
EFR-XB2S,2021-07-05 08:39:00,
EFR-XB2S,2021-07-20 08:53:00,57.1288
EFR-XB2S,2021-08-06 08:44:00,56.824
EFR-XB2S,2021-08-22 10:03:00,
EFR-XB2S,2021-11-14 10:08:00,33.0496
EFR-XB2S,2024-05-19 08:19:00,18.245
EFR-XB2S,2024-06-01 07:56:00,
EFR-XB2S,2024-06-15 07:13:00,
EFR-XB2S,2024-06-29 07:58:00,
EFR-XB2S,2024-07-14 07:37:00,
EFR-XB2S,2024-07-27 08:12:00,48.725
EFR-XB2S,2024-08-10 08:21:00,
EFR-XB2S,2024-08-22 08:33:00,
EFR-XB2S,2024-09-07 08:49:00,
EFR-XB2S,2024-09-21 08:02:00,
EFR-XB2S,2024-10-06 08:18:00,
EFR-XB2S,2024-10-21 08:40:00,42.935
EFR-XB3S,2018-07-16 07:58:00,
EFR-XB3S,2019-07-06 09:17:00,50.7
EFR-XB3S,2019-07-26 08:00:00,55.2833
EFR-XB3S,2019-10-20 15:05:00,50.35
EFR-XB3S,2021-05-20 08:37:00,39.2276
EFR-XB3S,2021-06-06 08:39:00,50.81
EFR-XB3S,2021-06-20 08:29:00,64.7292
EFR-XB3S,2021-07-05 08:38:00,
EFR-XB3S,2021-07-20 08:51:00,
EFR-XB3S,2021-10-06 09:47:00,
EFR-XB3S,2021-11-14 10:07:00,26.7308
EFR-XB3S,2024-05-19 08:19:00,18.295
EFR-XB3S,2024-06-01 07:55:00,27.235
EFR-XB3S,2024-06-15 07:10:00,44.915
EFR-XB3S,2024-06-29 07:57:00,57.715
EFR-XB3S,2024-07-14 07:33:00,
EFR-XB3S,2024-07-27 07:47:00,
EFR-XB3S,2024-08-10 08:19:00,
EFR-XB3S,2024-08-22 08:33:00,
EFR-XB3S,2024-09-07 08:50:00,
EFR-XB3S,2024-09-21 07:59:00,
EFR-XB3S,2024-10-06 08:17:00,
EFR-XB3S,2024-10-21 08:39:00,56.595
EFT-XC3S,2024-05-19 07:52:00,3.44
EFT-XC3S,2024-06-01 07:25:00,13.5
EFT-XC3S,2024-06-15 06:43:00,46.92
EFT-XC3S,2024-06-29 07:27:00,62.16
EFT-XC3S,2024-07-14 06:43:00,75.58
EFT-XC3S,2024-07-27 07:32:00,57.59
EFT-XC3S,2024-08-10 08:00:00,88.68
EFT-XC3S,2024-08-22 08:16:00,
EFT-XC3S,2024-09-07 09:05:00,88.99
EFT-XC3S,2024-09-21 07:43:00,71.92
EFT-XC3S,2024-10-06 13:16:00,80.95
EFT-XC3S,2024-10-21 08:22:00,62.88
EFT-XC4S,2024-05-19 07:54:00,5.185
EFT-XC4S,2024-06-01 07:28:00,12.505
EFT-XC4S,2024-06-15 06:45:00,36.375
EFT-XC4S,2024-06-29 07:32:00,72.855
EFT-XC4S,2024-07-14 06:44:00,
EFT-XC4S,2024-07-27 07:33:00,
EFT-XC4S,2024-08-10 08:02:00,
EFT-XC4S,2024-08-22 08:17:00,
EFT-XC4S,2024-09-07 09:00:00,
EFT-XC4S,2024-09-21 07:44:00,
EFT-XC4S,2024-10-06 08:04:00,
EFT-XC4S,2024-10-21 08:23:00,
EHF-XB7S,2019-07-06 09:20:00,4.5167
EHF-XB7S,2019-07-26 07:56:00,3.55
EHF-XB7S,2019-08-05 07:12:00,5.85
EHF-XB7S,2019-08-20 09:11:00,5.6167
EHF-XB7S,2019-09-03 08:56:00,5.1167
EHF-XB7S,2019-09-21 09:42:00,3.2833
EHF-XB7S,2019-10-05 07:15:00,3.45
EHF-XB7S,2019-10-20 14:45:00,3.45
EHF-XB7S,2021-05-20 08:15:00,-11.6356
EHF-XB7S,2021-06-06 08:30:00,11.834
EHF-XB7S,2021-06-20 08:14:00,24.4324
EHF-XB7S,2021-07-05 08:11:00,53.5916
EHF-XB7S,2021-07-20 08:40:00,78.2804
EHF-XB7S,2021-08-06 08:31:00,85.5956
EHF-XB7S,2021-08-22 09:48:00,90.1676
EHF-XB7S,2021-09-08 09:15:00,96.8732
EHF-XB7S,2021-09-24 09:46:00,81.0236
EHF-XB7S,2021-10-06 09:39:00,23.12
EHF-XB7S,2021-11-14 09:50:00,11.4276
EHF-XB7S,2024-05-19 08:08:00,1.835
EHF-XB7S,2024-06-01 07:43:00,2.855
EHF-XB7S,2024-06-15 07:02:00,13.925
EHF-XB7S,2024-06-29 07:47:00,28.555
EHF-XB7S,2024-07-14 06:52:00,70.015
EHF-XB7S,2024-07-27 07:42:00,76.515
EHF-XB7S,2024-08-10 08:12:00,78.955
EHF-XB7S,2024-08-22 08:28:00,
EHF-XB7S,2024-09-07 08:54:00,24.295
EHF-XB7S,2024-09-21 07:53:00,12.205
EHF-XB7S,2024-10-06 08:13:00,10.375
EHF-XB7S,2024-10-21 08:32:00,4.375
EHR-1,2018-05-31 08:30:00,29.555
EHR-1,2018-06-18 07:17:00,44.3717
EHR-1,2018-06-30 08:15:00,59.1883
EHR-1,2018-07-16 07:52:00,66.4083
EHR-1,2018-07-25 07:21:00,66.075
EHR-1,2018-08-10 06:32:00,69.5083
EHR-1,2018-08-24 07:53:00,66.1417
EHR-1,2018-09-16 07:21:00,58.075
EHR-1,2018-09-29 08:16:00,57.475
EHR-1,2018-11-18 14:43:00,41.4083
EHR-1,2019-06-02 08:01:00,4.4417
EHR-1,2019-06-18 07:30:00,8.8083
EHR-1,2019-07-06 08:12:00,36.4083
EHR-1,2019-07-26 08:18:00,54.1417
EHR-1,2019-08-05 06:39:00,61.1083
EHR-1,2019-08-20 08:49:00,62.9083
EHR-1,2019-09-03 08:41:00,62.775
EHR-1,2019-09-21 09:23:00,50.4417
EHR-1,2019-10-05 07:00:00,42.0083
EHR-1,2019-10-20 14:06:00,40.0417
EHR-1,2021-05-20 07:38:00,45.5542
EHR-1,2021-06-06 07:59:00,55.003
EHR-1,2021-06-20 07:43:00,60.2862
EHR-1,2021-07-05 07:30:00,58.559
EHR-1,2021-07-20 08:16:00,63.639
EHR-1,2021-08-06 08:09:00,65.0614
EHR-1,2021-08-22 09:24:00,60.1846
EHR-1,2021-09-08 08:53:00,60.7942
EHR-1,2021-09-24 09:26:00,60.2862
EHR-1,2021-10-06 08:41:00,58.051
EHR-1,2021-11-14 09:05:00,29.3998
EHR-1,2024-05-19 09:16:00,7.755
EHR-1,2024-06-01 08:58:00,26.045
EHR-1,2024-06-15 08:06:00,43.425
EHR-1,2024-06-29 08:52:00,54.195
EHR-1,2024-07-14 07:46:00,65.465
EHR-1,2024-07-27 08:18:00,66.895
EHR-1,2024-08-10 08:55:00,64.755
EHR-1,2024-08-22 09:07:00,65.165
EHR-1,2024-09-07 08:20:00,61.705
EHR-1,2024-09-21 08:28:00,57.445
EHR-1,2024-10-06 08:43:00,54.085
EHR-1,2024-10-21 09:05:00,46.165
EHR-XB1N,2018-07-16 09:16:00,65.85
EHR-XB1N,2018-07-25 08:45:00,64.2833
EHR-XB1N,2019-07-06 09:24:00,51.05
EHR-XB1N,2019-07-26 13:04:00,59.45
EHR-XB1N,2019-10-20 14:12:00,46.8833
EHR-XB1N,2021-05-20 08:43:00,56.1092
EHR-XB1N,2021-06-06 08:43:00,66.6756
EHR-XB1N,2021-06-20 08:33:00,71.0444
EHR-XB1N,2021-07-05 08:44:00,73.178
EHR-XB1N,2021-07-20 08:55:00,79.782
EHR-XB1N,2021-08-06 08:46:00,76.5308
EHR-XB1N,2021-08-22 10:07:00,71.146
EHR-XB1N,2021-09-08 09:24:00,71.4508
EHR-XB1N,2021-09-24 17:21:00,67.6916
EHR-XB1N,2021-10-06 09:53:00,
EHR-XB1N,2021-11-14 10:11:00,44.0188
EHR-XB1N,2024-05-19 09:14:00,30.815
EHR-XB1N,2024-06-01 08:50:00,41.385
EHR-XB1N,2024-06-15 08:32:00,52.965
EHR-XB1N,2024-06-29 08:34:00,58.445
EHR-XB1N,2024-07-14 07:42:00,68.305
EHR-XB1N,2024-07-27 08:14:00,69.625
EHR-XB1N,2024-08-10 08:51:00,67.695
EHR-XB1N,2024-08-22 09:04:00,68.205
EHR-XB1N,2024-09-07 08:25:00,66.475
EHR-XB1N,2024-09-21 08:24:00,62.925
EHR-XB1N,2024-10-06 08:39:00,62.815
EHR-XB1N,2024-10-21 08:58:00,54.995
EHR-XB2N,2018-07-16 09:19:00,25.75
EHR-XB2N,2018-07-25 08:50:00,25.15
EHR-XB2N,2019-07-06 09:26:00,16.95
EHR-XB2N,2019-07-26 13:05:00,24.6167
EHR-XB2N,2019-10-20 14:11:00,15.95
EHR-XB2N,2021-05-20 08:45:00,18.1756
EHR-XB2N,2021-06-06 08:44:00,23.8652
EHR-XB2N,2021-06-20 08:34:00,28.742
EHR-XB2N,2021-07-05 08:46:00,28.9452
EHR-XB2N,2021-07-20 08:55:00,33.1108
EHR-XB2N,2021-08-06 08:47:00,34.9396
EHR-XB2N,2021-08-22 10:08:00,31.9932
EHR-XB2N,2021-09-08 09:25:00,34.1268
EHR-XB2N,2021-09-24 17:20:00,64.5052
EHR-XB2N,2021-10-06 09:54:00,30.3867
EHR-XB2N,2021-11-14 10:12:00,21.3252
EHR-XB2N,2024-05-19 09:14:00,7.39
EHR-XB2N,2024-06-01 08:54:00,12.07
EHR-XB2N,2024-06-15 08:27:00,19.08
EHR-XB2N,2024-06-29 08:40:00,22.84
EHR-XB2N,2024-07-14 07:42:00,24.87
EHR-XB2N,2024-07-27 08:15:00,27.61
EHR-XB2N,2024-08-10 08:52:00,26.6
EHR-XB2N,2024-08-22 09:05:00,25.99
EHR-XB2N,2024-09-07 08:24:00,23.75
EHR-XB2N,2024-09-21 08:25:00,21.52
EHR-XB2N,2024-10-06 08:40:00,20.6
EHR-XB2N,2024-10-21 09:00:00,17.96
EHT-XA5S,2018-06-01 06:43:00,-1.1533
EHT-XA5S,2018-06-18 08:13:00,35.6767
EHT-XA5S,2018-06-30 08:47:00,67.215
EHT-XA5S,2018-07-16 08:25:00,105.0958
EHT-XA5S,2018-07-25 07:51:00,
EHT-XA5S,2018-08-10 06:53:00,
EHT-XA5S,2018-08-24 08:25:00,
EHT-XA5S,2018-09-16 07:46:00,
EHT-XA5S,2018-09-29 09:04:00,
EHT-XA5S,2018-11-18 14:26:00,22.3625
EHT-XA5S,2019-06-02 10:34:00,-5.1708
EHT-XA5S,2019-06-18 08:22:00,0.6292
EHT-XA5S,2019-07-06 08:46:00,54.9625
EHT-XA5S,2019-07-26 12:12:00,91.4292
EHT-XA5S,2019-09-03 09:05:00,
EHT-XA5S,2019-09-21 09:48:00,
EHT-XA5S,2019-10-05 00:00:00,
EHT-XA5S,2019-10-20 14:32:00,42.8625
EHT-XA5S,2021-06-06 08:15:00,79.1121
EHT-XA5S,2021-06-20 08:01:00,104.8169
EHT-XA5S,2021-07-05 07:55:00,
EHT-XA5S,2021-07-16 08:35:00,
EHT-XA5S,2021-07-20 08:30:00,
EHT-XA5S,2021-08-22 09:40:00,
EHT-XA5S,2021-11-14 09:36:00,1.2715
EHT-XA5S,2024-05-19 08:30:00,-28.8188
EHT-XA5S,2024-06-01 08:15:00,6.5112
EHT-XA5S,2024-06-15 07:31:00,58.9412
EHT-XA5S,2024-06-29 08:12:00,93.9913
EHT-XA5S,2024-07-14 07:17:00,128.2313
EHT-XA5S,2024-07-27 07:55:00,
EHT-XA5S,2024-08-10 08:32:00,
EHT-XA5S,2024-09-07 08:40:00,
EHT-XA5S,2024-09-21 08:10:00,
EHT-XA5S,2024-10-06 08:25:00,
EHT-XA5S,2024-10-21 08:48:00,
EHT-XB5S,2018-06-01 07:41:00,19.2967
EHT-XB5S,2018-06-18 08:27:00,64.4875
EHT-XB5S,2018-06-30 09:05:00,89.9933
EHT-XB5S,2018-07-16 08:52:00,109.85
EHT-XB5S,2018-07-25 08:08:00,124.75
